f1,f2,f3,f4,f5,label
0.7516352902448539,0.573764754658456,0.9080090454284293,0.5275663551553955,0.7357572759853958,1
0.39207014780746463,0.4489684053209819,0.6673592577503752,0.6685116357272911,0.6318429055973487,0
0.5831843240424192,0.15620627807966025,0.4330224054191337,0.5919840213473511,0.20516287555913337,1
0.6197264483682584,0.35087970582010186,0.8059069480927061,0.8076755757258992,0.15556468856507066,1
0.8156662664053012,0.476511591005109,0.3593014360180692,0.5910915058557222,0.11299337862626702,1
0.2994450873640475,0.36310925017048123,0.34368870076192404,0.7380914717229154,0.7202582182653293,0
0.11794922312794442,0.4036535878014056,0.2768696614725723,0.43892646757596077,0.35509746210812676,0
0.2758668186019956,0.3904389256420884,0.6353567477666807,0.6056831068887609,0.6095515808033435,1
0.5817966272241851,0.6582939875306608,0.5617627831253879,0.6540821399424778,0.15254918780217197,1
0.6093145408312874,0.7326611928908354,0.9482723082636358,0.77162625318052,0.44472280391634855,1
0.5579346109790116,0.22855767244116643,0.793270580162107,0.05188219089549673,0.3003366647973814,1
0.03853748297442561,0.6983891395293987,0.15727945880424554,0.5417633824082981,0.9326859357555989,0
0.9506605313229335,0.8704483262043662,0.511007862414909,0.8751690159629574,0.9071751651911202,1
0.38260137822490936,0.2143596297472612,0.6722623780677953,0.9032805665364755,0.9081013737527754,1
0.29958538630579323,0.23744236787581785,0.10189273677150801,0.37806469864107795,0.6720369655968002,0
0.7319355874094949,0.46030841997445004,0.27676600203526247,0.3186008491086155,0.36157639631181626,0
0.6853662601012342,0.816955570904881,0.0009955427190218025,0.13536270521734428,0.6860100991230451,0
0.8102474893456132,0.33303170722581976,0.5348563355558124,0.9935818804116241,0.5973753402014472,1
0.5142877998097163,0.6389076666521507,0.9806551472831018,0.5083403462842329,0.7442498583220998,1
0.2926960873723302,0.8667065624228376,0.3343537648120104,0.08537043328081151,0.3053229254731228,0
0.2486753550417351,0.27026409965635567,0.4421858183859879,0.1712823819518915,0.13457291053145837,0
0.17756499693662697,0.6362640393375409,0.5856690259869405,0.11989304431940262,0.754177393974845,1
0.9555706678757339,0.8541055622547088,0.6603283286357584,0.6594016443301765,0.7408779475573719,1
0.3684497949245905,0.9996622322797468,0.6749388699097423,0.2468054992502654,0.9185717565947055,1
0.8802997010057203,0.5564757966492063,0.7569832291571129,0.0983333489970637,0.9708365423411641,1
0.7354026060782034,0.2774418790457085,0.04439017194396955,0.8268438009037913,0.28169605193006764,0
0.1645815245769816,0.952000967727226,0.3023920477256943,0.8152535577431034,0.279918087559308,0
0.7513058296769755,0.5574758542822864,0.29952872463508895,0.8745394082356739,0.005806825369948365,1
0.4057493933835209,0.018252626280361506,0.6285112061380805,0.9702452417233883,0.6473266392239879,0
0.2852190320013669,0.5859224197849513,0.12047246985071258,0.9549179443239332,0.020810316938200568,0
0.7223015740271405,0.08324537551203404,0.8503895787357282,0.19128824497055186,0.859229610438172,1
0.44181506083209887,0.4334288088781221,0.26667657932101596,0.7807983973684892,0.09858425192566656,0
0.09817281259013988,0.303935932808417,0.0837220303058741,0.4300128081320135,0.6616196068717568,0
0.054314088482043776,0.21926104401909263,0.6879841373928717,0.22805059996953925,0.07116499057172443,0
0.35126356370880385,0.7770457168976397,0.9999200446386254,0.9264066401888702,0.6725688576197638,1
0.38945249531024795,0.28738939482633297,0.04454633701297417,0.11913697904851406,0.8425776885925257,0
0.9576337104396538,0.9301356744878142,0.4718488292720715,0.3132577835471153,0.3452622893121916,1
0.06717761444663928,0.29297065715647186,0.9891116156870182,0.18254650257521776,0.1357607447127196,1
0.6546406946614444,0.09128723602869115,0.01859661020093062,0.3530870364613756,0.9742050164313182,0
0.3517513325454441,0.8574548857681814,0.940588032510051,0.5702467819548288,0.8653608962210528,1
0.13524626922620142,0.8872482803762746,0.05346220935915047,0.9927829537551066,0.9328171248628009,0
0.15637397516340656,0.0024064489467207073,0.6318780606747558,0.30309165878756694,0.19667410039985367,0
0.008161250920506902,0.42239727406433614,0.9661642200196316,0.6366055606452293,0.2311680601668149,1
0.37881261074644756,0.7325566318202177,0.7211700441502873,0.2942676698140846,0.7686962250579884,1
0.012820640555429419,0.33164421147510836,0.23384794224233085,0.42229600891303987,0.1808661367167057,0
0.6812230336535274,0.48088222996109553,0.3206878494999642,0.43850051987955574,0.4356032862840856,0
0.8175346409550355,0.7190913800847656,0.3355657075225188,0.6058734481412499,0.367571436523791,1
0.7765292161724053,0.8183258906625744,0.6179904170785889,0.8588804097092457,0.8493718914291698,1
0.4277399443264521,0.8124960910317779,0.7889768328508578,0.7232177117251819,0.8675197601309517,1
0.48304354920818127,0.2869247025479911,0.5889331035485736,0.7481239244580509,0.36426742449347616,0
0.35188439630622537,0.480178280800296,0.43314799660940384,0.8619424702210904,0.8932917168754022,0
0.8879492888044285,0.7176435855483925,0.48577919073743314,0.9053142392237,0.9329996709860766,1
0.1408150649555081,0.5394725754468753,0.780200608520406,0.9722225541107048,0.14649298099715913,0
0.8003656882172994,0.7554247371840597,0.24221815015421255,0.733105017894648,0.00351905855291057,0
0.031085417494890133,0.0986777535199439,0.8059746936084945,0.8034233269248295,0.7183035134805048,0
0.3843647008355443,0.19028864526462452,0.38289172549113515,0.8510075818272597,0.9476372113701879,0
0.6300060417791307,0.8642022047956177,0.10989031103656166,0.43361751602792553,0.3142309599161728,0
0.7585604867310117,0.7250526449011213,0.2777926208305025,0.8607977074530514,0.17283233566852851,1
0.36689999921504735,0.011000152724250367,0.3762014232044889,0.47412508968186706,0.5010608732457442,0
0.9237863508468096,0.5297510982892368,0.29954417264608657,0.5885915697069142,0.021464602783890063,1
0.18544997136439945,0.06005139456420916,0.2477325130135537,0.061458827851705644,0.7092215922051898,0
0.7556850477978739,0.7263813507704511,0.7529126225759443,0.3187389760894319,0.36955601137418637,1
0.6660388468037726,0.7018428520674137,0.04861552684925474,0.9748634474428127,0.6356661401396018,0
0.056004390321579,0.9089138375678674,0.3256195087818261,0.7009521301424337,0.1955892027811229,1
0.7796196340627698,0.11515897450161994,0.2134528236444948,0.007675600778548564,0.008341383974364902,0
0.5636350685133094,0.9892254468141028,0.13239039912584172,0.3932131149296688,0.5023753247400381,0
0.008365063863925437,0.9972562288751461,0.6687577984507963,0.13017412870337464,0.2681877096209635,1
0.7933254357312107,0.13471344878860336,0.38375801901265927,0.6035587871242124,0.9863902199287218,1
0.771531757390312,0.9773058940144502,0.9383883172088784,0.05035548399027501,0.47152607642624833,1
0.05676261319004261,0.1544292441562014,0.02811354167767799,0.47101948498504376,0.06196426856146975,0
0.7488606037030112,0.014445715886603705,0.5557323181848911,0.8582606233352854,0.2920844773828766,1
0.4981324766205173,0.8468582138688856,0.08197056567510508,0.7111628268036767,0.45431699761383393,0
0.43744528375638514,0.8858298079480184,0.8712359514952402,0.9347371704638218,0.031476621607891775,1
0.25934792767743775,0.9940600188754503,0.26884737837536343,0.8295493528122706,0.0661549283630829,0
0.42798265363063726,0.06363888097563009,0.11294669395179824,0.43909061383441306,0.06358480180848991,0
0.6072295843254601,0.026371066094636242,0.9757061441867773,0.2000023416556087,0.1862910608698939,1
0.010812371643280194,0.08089018718302043,0.6773519775546862,0.38563890845885185,0.13761072426522059,0
0.4051157995810608,0.5053777078388636,0.7447186139398455,0.7225851171347184,0.1701562573327916,1
0.9083443018355882,0.20953792130464466,0.3344314799113929,0.7231816604883271,0.8149049280018368,1
0.7857255910432636,0.21595150164195343,0.5353283293100628,0.6551354524209049,0.5132094675299638,1
0.3520169646578908,0.4174478496454852,0.5158601868495016,0.3652095626769464,0.9089144135455454,0
0.886643933225385,0.28999423373645694,0.9990936778281433,0.11631516342606063,0.7579875527825695,1
0.7913821085574518,0.6769711360834455,0.21091358034722185,0.6945325423635538,0.16443522127295074,1
0.7197625955827017,0.5292505496069984,0.502966941379831,0.20520672794249029,0.1165938000694079,1
0.8046459905063458,0.24102075455319238,0.5288978349303158,0.275025017615828,0.2926037868666711,1
0.0894360038299038,0.8841708056165287,0.17087655688024828,0.4663255636903054,0.17416952777669892,0
0.8502466620116986,0.7769901243438699,0.47402364551660503,0.5670297341959598,0.9859608596251253,1
0.17093116383409612,0.45908763178407885,0.26953719492021466,0.7824595386103904,0.5078236169654544,0
0.9877067559055435,0.369520008937553,0.8463068414671134,0.09613668542053133,0.035671513446694614,1
0.2874116275996862,0.7373768477197704,0.916363682732834,0.3140988066640271,0.4600852638308882,1
0.8890795688083664,0.9443696024536435,0.6558768831806001,0.6458170658273921,0.07277080172210737,1
0.3277232325440693,0.0025511994305721375,0.8455089841858242,0.5903573903125948,0.5049308127630429,1
0.6810901043988496,0.14727476480472135,0.9972011322552364,0.18234074991315197,0.34690121630165605,1
0.36783797046365474,0.7349863622793624,0.5453110729341557,0.2847198923981191,0.45754341938938625,0
0.9633496200779593,0.40453862172306276,0.4495541961840802,0.029280413858353338,0.39609334165436083,1
0.16774361363428103,0.9788036627309546,0.5956788841474233,0.9549538228989706,0.3289809158831848,1
0.39700767844341456,0.7186278414367038,0.14889953237816533,0.9338337455470385,0.21043787421953797,0
0.9050379064799687,0.7067589391216867,0.8366070214138122,0.8614638663416244,0.34837896961693093,1
0.7801355144031866,0.23585395344288784,0.2637343812027553,0.00014944563155494528,0.04548801717115358,0
0.5076224297027492,0.03810510665400335,0.9667832894321488,0.5850362383336847,0.48190113062680284,1
0.1403312786434796,0.20289794280840756,0.10872790478257088,0.47387855506664267,0.45290527323998864,0
0.14632678243438402,0.572401544505199,0.19876979631371805,0.9952813972936283,0.9394307445987523,0
0.7229950497244624,0.5002514994226906,0.2044522821640813,0.7489669542482658,0.7991099267432056,0
0.6803476874024541,0.5524323093787177,0.29066382306454663,0.8715291234103351,0.3673356546546631,1
0.5499109184465455,0.13340190953741804,0.8628729899494608,0.09140332321424749,0.002916336856648938,0
0.56587173279355,0.4788069999452714,0.7089476138467373,0.4177765149587789,0.9201840406751864,1
0.2890195058321202,0.7313467156451596,0.804076239284293,0.7588172566528226,0.9124812572488915,1
0.06191664333013436,0.6020556199620526,0.4439952907263396,0.7933612212397481,0.09987752388251048,0
0.21682583109769538,0.4235624935385285,0.9309894048731122,0.5149050424781045,0.8811117058226438,1
0.016222662123102194,0.749918987717811,0.4839709654311488,0.3870283612526726,0.5591437896556954,0
0.28251874361034934,0.8057001765060348,0.9820600543629702,0.379767825724153,0.09316197820287875,1
0.23343419393641096,0.22788041111284252,0.41734166801653083,0.9157082177254096,0.5224960969427184,0
0.32809649440219846,0.7919065947803141,0.6810928966171805,0.9039576732371074,0.3683325683137708,1
0.4616286432472725,0.03848011249720118,0.6563158903377793,0.6329261602233363,0.027883677790346617,0
0.3264810202783691,0.5008114968157175,0.3556247693434371,0.8245906993280733,0.9907238555796484,0
0.1688556997666708,0.6521328648680991,0.7526644409216299,0.011199262855120184,0.2106829263046084,1
0.7399458810885482,0.4320866139755286,0.7320592920863437,0.22041185082371106,0.09497337820735241,1
0.9136827418173369,0.5248011916185121,0.6028584699120357,0.4214027894754828,0.7932772666674873,1
0.7816604768663306,0.5314073955029561,0.5916029214570296,0.5218094045878569,0.775611350429897,1
0.25576740523557306,0.39445413507184723,0.5701136697042976,0.7432351026336967,0.7976406626473941,0
0.973936350549956,0.5764224868191806,0.35240766462422535,0.09819573564835582,0.8366804940730731,1
0.10137974269826922,0.08059621405235251,0.409382469630136,0.1205598283126339,0.49071397814603124,0
0.9832477075457122,0.5728181248536567,0.3722263512730999,0.6505088877375814,0.9971203823953256,1
0.832004114687947,0.43002970847987465,0.21900804096897664,0.902506777446883,0.26548267942755155,1
0.7985175740808589,0.001855110979419261,0.23670504881823673,0.07262069520755832,0.5665789028611468,0
0.7978780501037127,0.3770664233593113,0.6941156901742468,0.010733492075832185,0.06612890325540732,1
0.11078294031128222,0.12531447116220573,0.39001305457814617,0.26912416395632766,0.26818241220513306,0
0.8554316492735144,0.8922367453939501,0.13650853927182527,0.7615850917517938,0.1665862818177417,0
0.7084379315342283,0.3950778288056338,0.9831748164644964,0.6864110499650604,0.9814787902006086,1
0.5984609416225843,0.3374111834307443,0.35191894399814416,0.05448344466924415,0.33956508896308457,0
0.12322836393655823,0.723538956890434,0.6288057751837198,0.1742846474953953,0.6517802727177783,0
0.20938238741085302,0.03925160780970083,0.07247176718333759,0.55873907812977,0.9996673246039647,0
0.7398884312330473,0.06180074798144031,0.6917616631672595,0.32472935164010375,0.8522203334216042,1
0.23006013598539188,0.04782762682904296,0.6890272038164184,0.24999796821344744,0.6751199519522346,0
0.7090253905587931,0.0804815702199102,0.5954226035208394,0.45567291125737364,0.4429601478420391,1
0.8765155544197628,0.4378526536710545,0.9917073309435898,0.23704130507796806,0.386800843410526,1
0.6004549830320034,0.8411905869856177,0.7685384191240514,0.964311410758512,0.8338718154199674,1
0.7472287788329308,0.20024700124519856,0.38238333262851687,0.7123476110832628,0.4793190361577948,0
0.9616550812600784,0.4636297604393128,0.25764202513983003,0.8055736780077597,0.2729275017622871,1
0.12358764590966709,0.9328554122671753,0.5692339007571702,0.9121025269179666,0.08204130771235651,1
0.5627489225038345,0.03662209472870326,0.05393555044373788,0.5869306229334489,0.3851848687625372,0
0.9268127934547206,0.9757151594046223,0.8942191398465967,0.84170330503406,0.1548930136580834,1
0.885643630763661,0.889556786860977,0.8492894598483487,0.8965913118187943,0.2609034405052866,1
0.6976560181160048,0.3007667374881985,0.17452057995879655,0.6912105958785193,0.9450130574410343,0
0.950995724116709,0.7731983976129776,0.47190843554800865,0.363028041297328,0.8018611383998062,1
0.4136772464811731,0.5641973154909917,0.15346786220039488,0.158317679535656,0.9887569898164701,0
0.5318578851815731,0.7910377518903003,0.9867560641942575,0.01654316764082897,0.08382231650189176,1
0.16759001981476251,0.5215775564369829,0.5333157584797594,0.7712892955753077,0.6071250067917074,0
0.9278182086926376,0.6003987447539354,0.5604710322017001,0.23644272512832654,0.8238580947558742,1
0.6657965983220845,0.5295414532396183,0.4230532228323933,0.4295906944874436,0.5997603188027774,1
0.148631804853807,0.5919878862088928,0.472841181762342,0.2648648091495378,0.33743148767424613,0
0.3801346725277214,0.040343193401774724,0.07084774757970824,0.5596545633551979,0.084150118501648,0
0.37059243470531,0.06962276357212416,0.3776540623813306,0.9521942179105582,0.807982549122553,0
0.8295826613115548,0.252254748539285,0.49948131964007236,0.3095140659552018,0.31729083976839745,1
0.7471312322351491,0.9337501115229799,0.40071204915606895,0.06945721970524554,0.6794955141176812,1
0.8451227941826553,0.8957374145040576,0.6972965243422743,0.3398733617994656,0.11840069986815949,1
0.5490711001437741,0.5301136329260235,0.7324819112056786,0.460096092034196,0.9302958827289096,1
0.9462497643715823,0.7840340456819191,0.39730934445064114,0.07982010709253129,0.26908173425298954,1
0.00654004297160482,0.6241263835855799,0.3408512515679025,0.8319377779009082,0.3267922110929139,0
0.29079266450086405,0.23389109122688823,0.39239542869221933,0.4801837756830728,0.40328185076982404,0
0.25888027421846926,0.7232883574358846,0.9522852483896084,0.5658391894626325,0.39298850313612044,1
0.8918642552707191,0.023930183121723902,0.15727011768860966,0.1846915408916454,0.4473250658219793,0
0.4608566090029781,0.07435943690830582,0.9176661314463517,0.8661693240863243,0.4552516382968962,1
0.10925272113355722,0.726466562689659,0.8475369868922409,0.5792807382678666,0.3749421330075786,1
0.28955503026507856,0.52282710437066,0.16344218688222212,0.8625046957829116,0.3193948944848858,0
0.8210021946552915,0.5401848877590874,0.27780296922123204,0.672188429547187,0.8956312739905296,1
0.7638058521746726,0.7494265145573087,0.9854873783009412,0.5241553768432549,0.791636063483731,1
0.9087874767504378,0.11070423532097962,0.833770169477584,0.2649876816423855,0.39571235643482694,1
0.5197584574656651,0.4816423422971371,0.6698762175652214,0.5227662264537404,0.16684471006171775,0
0.0953307421704267,0.09949610466532965,0.3838217470449913,0.8540032732893986,0.7408763330806906,0
0.7317948030132826,0.6627599346756601,0.18488208578738818,0.7820842988429,0.8567326780019736,1
0.32973010796131574,0.44984678102582953,0.03481466460658589,0.7437361044325509,0.4624240690000959,0
0.6215601080855737,0.26853284116126197,0.7367535770965695,0.07403654706246299,0.015415567828655274,0
0.5636813341024347,0.9889247944574534,0.6526941489488473,0.5847446065845535,0.4650992796899417,1
0.27157836964061544,0.688287537906905,0.9605319643476515,0.4103603567425369,0.06444239820878783,1
0.9678290640289182,0.9573541438323914,0.8839320067899573,0.15660957433956924,0.9266819794197622,1
0.02445065225053089,0.11342564110747622,0.8167118265126351,0.8500789490024606,0.2274328885945146,0
0.780837492618847,0.6994871076293433,0.9505542605980958,0.9855057612276826,0.8024913860144327,1
0.1604910003755632,0.27173086195731366,0.15589765914437825,0.5607042166165527,0.021757511630752457,0
0.3443130971854743,0.9513610013207744,0.346755808000091,0.752692743428792,0.8255639918786365,1
0.538277271402271,0.7927596087553372,0.5140494226807698,0.15150924870047622,0.19904175755610976,1
0.585337146024339,0.9160880969191955,0.4386649868604574,0.02332345424772997,0.2917439774078643,0
0.060103721818890565,0.4066189146756354,0.09525595101427642,0.6535996630038132,0.37586580388904545,0
0.5164891412590493,0.10206549228728057,0.4295849639879934,0.3714594398035119,0.5718291752615657,0
0.5956367032665492,0.8769905703263889,0.9326351585228098,0.5285229952266636,0.15689868885497826,1
0.990302439677288,0.09425711531730019,0.49502864769497057,0.3487691351091313,0.684402829560926,0
0.5229932203994809,0.43129138373953035,0.36715531894129594,0.7927375280382576,0.3559165358471046,0
0.5591020851077326,0.9405197104437172,0.505241981641492,0.350907541024441,0.4132671652485773,1
0.33227527265006096,0.4387936500681112,0.4208117014774878,0.687993210739536,0.6519882870391357,0
0.61657446679231,0.4849536719265535,0.10931864916840162,0.13537105909335057,0.6290489600935327,0
0.29156015498483945,0.3251821022326692,0.1260648470372776,0.658336037543009,0.1702656227866447,0
0.6988122588798102,0.3694306376471196,0.5306880930875063,0.8893904231169071,0.7450020546222687,1
0.6399727084148353,0.09135959153469808,0.22526629670205955,0.454897824087958,0.9073172033168572,0
0.17828058861167684,0.48239650289030744,0.8393206745443349,0.009338760317474049,0.49150781646741104,1
0.06447343327414812,0.4853996201995473,0.37866751062913506,0.6696952295921195,0.9772084658198402,0
0.15754461185827895,0.568982376171794,0.6340397801928386,0.4595465387791683,0.14526003313182445,0
0.9738945338459287,0.6656582611044833,0.5487255295158184,0.9596876845765875,0.9841804625894859,1
0.2254347770845403,0.39797815157189187,0.36132685046638036,0.34758345417368863,0.6084904257731103,0
0.6782382379989536,0.9206104457497046,0.3204641833627311,0.6569989102339022,0.7931280750861572,1
0.7235672588903062,0.8674983805749844,0.5925859596747755,0.3612349803102547,0.44087374887034525,1
0.9598775825905812,0.3606527848308275,0.28937401590467027,0.6373172732487955,0.9567737907701368,1
0.271929391476571,0.9082304301950951,0.3241124077384693,0.008685869732175555,0.6561367970775167,0
0.10783593147930848,0.4936812081653271,0.34552494656954846,0.9594087245645282,0.7957834949878113,0
0.2265041724710809,0.7229429940327547,0.8022034924924907,0.9083359354243871,0.14984756218005002,1
0.05259293006854604,0.9508617639838491,0.588362094263591,0.9911387543286378,0.0833522581501196,1
0.551167485285018,0.09717181187274482,0.10752026272725645,0.0623474769973279,0.6787275621973616,0
0.28820850552795774,0.7143230216094706,0.5672731571931207,0.8286375668624092,0.44206952135867206,1
0.12570297068195713,0.9810143998337676,0.16584262756816404,0.9715195531268488,0.5009081386375736,0
0.9605511623922471,0.14185864054821307,0.8990685268308504,0.968021490945511,0.016635276652517073,1
0.13261714848214856,0.5418931756227611,0.1762113139262077,0.9606482390569607,0.4931650589036638,0
0.8532323295473808,0.3728890637066393,0.9137591086790603,0.5219085210556696,0.006200175118502016,1
0.7997083611982713,0.4519147288276344,0.8608860468714572,0.5232403081229298,0.3663153125964792,1
0.2076334944434468,0.2934167258519763,0.1546016313727704,0.16258050674966307,0.7040000535929997,0
0.6554089082166359,0.06458544493098006,0.03718996702683697,0.13504578787603272,0.9103308532344386,0
0.7124853399285177,0.7919303048549828,0.630393096454563,0.7897822063778253,0.8444878658643534,1
0.8127484380691846,0.20110466897139911,0.14301797649399994,0.9301589144944117,0.9020267711143408,0
0.44538068355336724,0.656924014794911,0.03732208086162225,0.30340246730193066,0.06808868164532578,0
0.10050938671655707,0.48318341651062524,0.6610592436917385,0.04650506147747613,0.5609078447555348,0
0.20663838612485086,0.06659393527347646,0.6928240605282999,0.31229745763527184,0.2034503266174662,0
0.5696640318733358,0.22717372427222116,0.19340779125188656,0.9664186987644537,0.7502317111188237,0
0.6162088034510859,0.3942377002786138,0.15818662409750794,0.8344528914214271,0.5031380157846652,0
0.7266280367230228,0.27330788367897263,0.9831920085703115,0.4361076734689615,0.8273087251417206,1
0.1588593945861011,0.7853859543959802,0.9809472240272169,0.6996467859711739,0.619613529480491,1
0.012806656901447111,0.6686892584072347,0.17554731432195758,0.3932145489934661,0.9756801527022025,0
0.48087960729188206,0.024816103705540882,0.11310618883671963,0.6867485878153301,0.20406463523985596,0
0.09110540104136233,0.33258241478235695,0.5107967689672799,0.29769793944615486,0.3319747418155079,0
0.811430298296432,0.10764054999406347,0.49978475675653355,0.5292082228893367,0.8745351805927638,1
0.7233482819587788,0.15796518255161873,0.316690045594732,0.9448706092999481,0.11550825346453508,0
0.6745526706494619,0.6484756780003512,0.31978836208469674,0.6490776702357396,0.7661085488698066,0
0.4290980266587816,0.4027122015417587,0.09630148047325293,0.4615599076757505,0.8587929708379749,0
0.3600312515430518,0.8809512642375845,0.20395330715865423,0.24798733845634413,0.6381309177846035,0
0.20236582025546168,0.9563355658921514,0.11296647823826378,0.6281017210799085,0.0632901962914737,0
0.920983386461441,0.9745102681055722,0.40347741149897753,0.8009260224590292,0.2100820423340315,1
0.8136451644805075,0.8860889033765083,0.2362962505318318,0.20075905444438402,0.7139668443794296,1
0.9900138211929492,0.5166965905052386,0.5972434625818243,0.034641366102174276,0.47975223132207023,1
0.9451780292176317,0.7005728414283313,0.5208919755242728,0.21353700849152069,0.0463867521204383,1
0.5538160507456742,0.31308485097809136,0.04035057654471852,0.6414926978008376,0.525053471932501,0
0.13993116118934978,0.9699705557235634,0.3974680348231733,0.9602259927323276,0.7133129996580374,0
0.4413115309144521,0.744688994965859,0.016268372986321555,0.3867193812359566,0.03520248705598494,0
0.7985162358375842,0.6807050252353567,0.6590459826713032,0.3443025155670044,0.3058043586963203,1
0.2977393336153835,0.48880180775940973,0.6584880064004947,0.8725676639880457,0.2674287886820841,0
0.08997034546944316,0.43924301927300835,0.18643540299632166,0.4310509226436372,0.8575607894364489,0
0.8739871818698008,0.08249586478340065,0.24587307457549423,0.10690201664132126,0.5612341938650511,0
0.479768185758949,0.1138894717062845,0.7023408072188498,0.25898349137623045,0.2411795634069569,0
0.18046545802404046,0.5801679731393155,0.9688107473223156,0.7747030042062015,0.508737523826772,1
